gnssId,svId,sigId,freqId,numWords,chn,version,reserved0,dwrd_01,dwrd_02,dwrd_03,dwrd_04,dwrd_05,dwrd_06,dwrd_07,dwrd_08
6,11,2,7,4,89,2,0,1968231469,445675960,1016338432,253624322,,,,
2,27,5,0,8,75,2,0,9786709,1431655765,1431655765,1432223744,2890268672,42,2863309180,2071937024
2,15,5,0,8,69,2,0,9786709,1431655765,1431655765,1432223744,2890268672,42,2863309180,2071937024
6,22,0,4,4,15,2,0,1968231469,445675960,1016338432,253624322,,,,
6,22,2,4,4,91,2,0,1968231469,445675960,1016338432,253624322,,,,
2,13,5,0,8,68,2,0,9786709,1431655765,1431655765,1432223744,2890268672,42,2863309180,2071937024
6,21,0,11,4,14,2,0,1968231469,445675960,1016338432,253624322,,,,
6,10,0,0,4,16,2,0,1968231469,445675960,1016338432,253624322,,,,
6,21,2,11,4,90,2,0,1968231469,445675960,1016338432,253624322,,,,
6,12,0,6,4,12,2,0,1968231469,445675960,1016338432,253624322,,,,
1,129,0,0,9,2,2,238,1409024000,0,0,0,0,0,0,25179840
1,128,0,0,9,39,2,173,1393410056,23067648,1610350815,4261396493,4294965759,3757926295,2545515259,2328317056
1,137,0,0,9,0,2,225,1399922952,90390599,4060119872,404882048,0,0,0,80027520
2,18,1,0,8,40,2,0,88891327,3907026527,1921691414,589987840,2863311527,492595178,2863300466,1305133056
2,27,1,0,8,41,2,0,268501376,3518277764,1507243035,3555885056,2470443247,1310867562,2863296982,3796549632
2,30,1,0,8,49,2,0,272689739,698960772,1879503444,1610186752,2638201331,3629595498,2863288244,1460322304
1,129,0,0,9,2,2,238,2586260880,1073578826,2616022920,3220169392,581963544,38993920,2624,42405824
2,13,1,0,8,23,2,0,271073652,2221912281,3536717727,2147434496,2367690814,2675611690,2863284288,3867852800
2,15,1,0,8,38,2,0,284165682,1215255513,3524937959,670859264,2199912448,42,2863297476,4253728768
1,128,0,0,9,39,2,173,2584395789,4290775551,3757834816,301981693,4290781695,3221862971,2512108025,1168432768
1,137,0,0,9,0,2,225,2600206336,0,0,0,0,0,0,478639936
0,14,0,0,10,5,2,0,583096097,2925218795,565137,2977197594,2147797431,464868189,2248582093,2495834721
0,22,0,0,10,19,2,0,583096097,2925218795,1073422421,2960536789,2149681643,61316571,96187822,2751689232
0,3,0,0,10,4,2,0,583096097,2925218795,1073037197,2784612232,657923,459217824,148851867,22227072
0,17,0,0,10,18,2,0,583096097,2925218795,813784,104378504,674278,2313025508,114127909,2615592448
0,30,0,0,10,20,2,0,583096097,2925218795,21734,2262694464,362926,2273732688,131901465,2249081536
0,19,0,0,10,48,2,0,583096097,2925218795,1072966408,954774741,3218803178,2276539889,2266570078,3046236134
2,18,5,0,8,70,2,0,9786709,1431655765,1431655765,1432223744,2890301440,42,2863316560,1136607232
2,15,5,0,8,69,2,0,9786709,1431655765,1431655765,1432223744,2890301440,42,2863316560,1136607232
2,13,5,0,8,68,2,0,9786709,1431655765,1431655765,1432223744,2890301440,42,2863316560,1136607232
6,11,0,7,4,13,2,0,2018462933,724877095,2408863744,253624322,,,,
6,11,2,7,4,89,2,0,2018462933,724877095,2408863744,253624322,,,,
2,30,5,0,8,76,2,0,9786709,1431655765,1431655765,1432223744,2890301440,42,2863316560,1136607232
6,22,0,4,4,15,2,0,2018462933,724877095,2408863744,253624322,,,,
6,22,2,4,4,91,2,0,2018462933,724877095,2408863744,253624322,,,,
2,27,5,0,8,75,2,0,9786709,1431655765,1431655765,1432223744,2890301440,42,2863316560,1136607232
6,21,0,11,4,14,2,0,2018462933,724877095,2408863744,253624322,,,,
6,10,0,0,4,16,2,0,2018462933,724877095,2408863744,253624322,,,,
6,21,2,11,4,90,2,0,2018462933,724877095,2408863744,253624322,,,,
6,12,0,6,4,12,2,0,2018462933,724877095,2408863744,253624322,,,,
6,12,2,6,4,88,2,0,2018462933,724877095,2408863744,253624322,,,,
5,7,0,0,10,1,2,0,583051905,2925216599,48666966,2956802188,33275943,34013961,2477721611,68039696
5,2,0,0,10,21,2,0,583051905,2925216599,5743699,760119239,1060669210,2481748903,707276784,490427770
1,129,0,0,9,2,2,238,3323043837,4292869120,536739807,4261404669,4292869631,3758078875,3149642683,2778842432
1,137,0,0,9,0,2,225,3323027453,4292869120,536739807,4261404669,4292869631,3758078875,3149642683,2837705408
2,18,1,0,8,40,2,0,9786709,1431655765,1431655765,1432223744,2890322377,25418730,2863297078,2018230272
2,27,1,0,8,41,2,0,9786709,1431655765,1431655765,1432223744,2890324780,25417834,2863298205,3301687296
2,30,1,0,8,49,2,0,9786709,1431655765,1431655765,1432223744,2890320491,109303210,2863291850,4216045568
2,13,1,0,8,23,2,0,9786709,1431655765,1431655765,1432223744,2890332943,1136903786,2863286395,2165030912
2,15,1,0,8,38,2,0,9786709,1431655765,1431655765,1432223744,2890317824,42,2863284777,3171663872
1,129,0,0,9,2,2,238,1393459201,4292869120,1610350623,4261396481,4292869631,3757947807,2881108923,3173348800
1,128,0,0,9,39,2,173,1399195928,100745260,50396928,2142369698,1308344455,4110475327,3760188542,4242398400
1,137,0,0,9,0,2,225,1393442817,4292869120,1610350623,4261396481,4292869631,3757947807,2881108923,2980528704
2,18,5,0,8,70,2,169,9786709,1431655765,1431655765,1432223744,2890334208,42,2863308580,184500224
2,27,5,0,8,75,2,169,9786709,1431655765,1431655765,1432223744,2890334208,42,2863308580,184500224
6,11,0,7,4,13,2,0,138730557,2821514949,2552811520,253624323,,,,
6,11,2,7,4,89,2,169,138730557,2821514949,2552811520,253624323,,,,
2,15,5,0,8,69,2,169,9786709,1431655765,1431655765,1432223744,2890334208,42,2863308580,184500224
2,13,5,0,8,68,2,0,9786709,1431655765,1431655765,1432223744,2890334208,42,2863308580,184500224
6,22,0,4,4,15,2,0,138730575,4198778439,4200075264,253624323,,,,
6,22,2,4,4,91,2,0,138730575,4198778439,4200075264,253624323,,,,
6,21,0,11,4,14,2,0,138730695,898983568,2414462976,253624323,,,,
6,10,0,0,4,16,2,0,138729552,84700710,2052171776,253624323,,,,
6,21,2,11,4,90,2,0,138730695,898983568,2414462976,253624323,,,,
2,30,5,0,8,76,2,0,9786709,1431655765,1431655765,1432223744,2890334208,42,2863308580,184500224
0,14,4,0,10,82,2,67,2335746966,3509249946,4089249855,1228931164,3009656832,181332570,991435219,2317237582
0,3,4,0,10,84,2,67,2332863382,3509249937,4089249997,2082472857,2190489599,4180756,3125287396,265078821
0,17,4,0,10,85,2,67,2336533398,3509249915,2008875483,2764044294,2999384065,3992456632,1500001745,3435872720
0,30,4,0,10,87,2,67,2339941270,3509249960,1941766069,3265265504,4090867712,1109436072,4137688968,2469298270
5,7,4,0,10,98,2,67,2333911958,3509248954,1740243458,2346713088,0,495992,1655177419,1765572672
5,2,4,0,10,96,2,67,2332601238,3509248954,1740274220,1545588061,2978590723,3053154474,3927521068,925040094
1,129,0,0,9,2,2,238,2584330239,4294966783,3758096320,8189,4292869631,3757942267,2871245755,2309633600
3,25,0,0,10,9,2,173,948967615,69734421,135730577,788627537,405217260,944460342,240189631,134233073
3,11,2,0,10,71,2,67,948967615,69730320,135730577,788688981,287776700,944460342,240189631,134230271
3,34,0,0,10,11,2,173,948967615,69734421,135730577,792551366,354885468,944460342,240189631,134231536
3,24,0,0,10,10,2,173,948967615,69734421,135730577,788770899,992419756,944460342,240189631,134220541
3,7,0,0,10,8,2,173,948967615,69730320,135730577,789123178,187113452,944460342,240189631,134223097
3,7,2,0,10,67,2,67,948967615,69730320,135730577,789123178,187113452,944460342,240189631,134223097
3,9,0,0,10,6,2,173,948967615,69730320,135730577,788799571,656875372,944460342,240189631,134218227
3,9,2,0,10,65,2,67,948967615,69730320,135730577,788799571,656875372,944460342,240189631,134218227
3,40,0,0,10,24,2,173,948967615,69734421,135730577,788643926,472325900,944460342,240189631,134247668
3,10,0,0,10,25,2,173,948967615,69730320,135730577,788758620,505880444,944460342,240189631,134245881
3,10,2,0,10,64,2,67,948967615,69730320,135730577,788758620,505880444,944460342,240189631,134245881
3,6,0,0,10,7,2,173,948967615,69730320,135730577,788877139,807870348,944460342,240189631,134221047
3,6,2,0,10,66,2,67,948967615,69730320,135730577,788877139,807870348,944460342,240189631,134221047
3,16,2,0,10,72,2,67,948967615,69730320,135730577,792613062,807870348,944460342,240189631,134235122
1,137,0,0,9,0,2,225,2584231939,4294966783,3758096320,8189,4292869631,3757942267,2871245755,2895026752
2,18,1,0,8,40,2,0,9786709,1431655765,1431655765,1432223744,2890366064,336347434,2863292380,2424373248
2,27,1,0,8,41,2,0,9786709,1431655765,1431655765,1432223744,2890356549,2022095210,2863296002,2952855552
2,30,1,0,8,49,2,0,9786709,1431655765,1431655765,1432223744,2890361955,3169346090,2863287085,62980096
2,13,1,0,8,23,2,0,9786709,1431655765,1431655765,1432223744,2890366381,1961705450,2863288443,4160815104
2,15,1,0,8,38,2,0,9786709,1431655765,1431655765,1432223744,2890350592,42,2863293277,4097900544
1,129,0,0,9,2,2,238,3326380321,3016542843,4261416996,1071275949,2143289344,0,200,588184960
1,137,0,0,9,0,2,225,3338403840,0,0,0,0,0,0,140252864
2,18,5,0,8,70,2,0,34532055,1835305147,1475026525,3114450944,2418622464,42,2863307664,3057598464
2,30,5,0,8,76,2,0,34529564,149391817,775866589,1723138048,3073130496,42,2863304895,574570496
6,11,0,7,4,13,2,0,281346204,1021613590,983816192,253624323,,,,
6,11,2,7,4,89,2,0,281346204,1021613590,983816192,253624323,,,,
2,27,5,0,8,75,2,0,34529558,2320501198,3904209195,3787407360,3071950848,42,2863315512,2034188288
6,22,0,4,4,15,2,0,281347248,983340435,281743360,253624323,,,,
6,22,2,4,4,91,2,0,281347248,983340435,281743360,253624323,,,,
2,15,5,0,8,69,2,0,34485876,2186644012,1058746606,4136239104,2157199360,42,2863310823,3703521280
6,21,0,11,4,14,2,0,281347418,3992717569,1862152192,253624323,,,,
6,10,0,0,4,16,2,0,281347184,2682540819,1272649728,253624323,,,,
6,21,2,11,4,90,2,0,281347418,3992717569,1862152192,253624323,,,,
2,13,5,0,8,68,2,67,34535028,3013904940,1558081838,2923315200,2156675072,42,2863305038,2814328832
1,129,0,0,9,2,2,238,1409024000,0,0,0,0,0,0,25179840
1,137,0,0,9,0,2,225,1394365439,4294967295,4294967295,4294967295,4294967295,4294967295,4294967295,3721481088
2,18,1,0,8,40,2,0,17753352,3498136254,1412104890,2773123072,2880170627,4092192618,2863298229,3033186304
2,27,1,0,8,41,2,0,17753352,1363526112,2040733,2852438016,2912803459,4092192618,2863289378,1649065984
2,30,1,0,8,49,2,0,17753352,1369172185,3687966,2852454400,2196105283,4092192618,2863289619,3511336960
2,13,1,0,8,23,2,0,17753352,989605633,3106144,2852438016,2659188550,3018450794,2863300057,2051719168
2,15,1,0,8,38,2,0,17704170,1401355905,3629127,2852438016,2629746688,42,2863285716,4257923072
1,129,0,0,9,2,2,238,2600206336,0,0,0,0,0,0,478639936
1,128,0,0,9,39,2,173,2584264713,4290774527,3757834880,234872829,4290782719,3221600827,2512108025,1721275520
1,137,0,0,9,0,2,225,2586326537,2227700016,1682818360,5979312,0,0,0,51902912
0,14,0,0,10,5,2,0,583096097,2925227183,489169041,2181570740,34087069,2181570740,34087069,2181570740
0,22,0,0,10,19,2,0,583096097,2925227183,489335484,715827900,715827900,715827900,715827900,715827900
0,3,0,0,10,4,2,0,583096097,2925227183,489335484,715827900,715827900,715827900,715827900,715827900
2,18,5,0,8,70,2,0,68080129,1425703572,537993865,4160929792,2923446272,42,2863309031,2076131328
0,17,0,0,10,18,2,0,583096097,2925227183,489335484,715827900,715827900,715827900,715827900,715827900
0,30,0,0,10,20,2,0,583096097,2925227183,489335484,715827900,715827900,715827900,715827900,715827900
0,19,0,0,10,48,2,0,583096097,2925227183,489335484,715827900,715827900,715827900,715827900,715827900
2,15,5,0,8,69,2,0,68030463,3875533971,2885567027,1476378624,2432712704,42,2863301865,2768191488
6,11,0,7,4,13,2,0,503395744,1706035533,1594093568,253624323,,,,
6,11,2,7,4,89,2,0,503395744,1706035533,1594093568,253624323,,,,
2,13,5,0,8,68,2,0,68079103,3640656276,603956841,1073725440,3045081088,42,2863312467,3447668736
6,22,0,4,4,15,2,0,469840272,2052344519,2476476416,253624323,,,,
2,30,5,0,8,76,2,0,68083200,167765652,603770652,805109760,2940223488,42,2863316197,3409920000
6,22,2,4,4,91,2,0,469840272,2052344519,2476476416,253624323,,,,
6,21,0,11,4,14,2,32,503459921,466884169,4272889856,253624323,,,,
6,10,0,0,4,16,2,32,503494060,124839848,3043356672,253624323,,,,
6,21,2,11,4,90,2,0,503459921,466884169,4272889856,253624323,,,,
6,12,0,6,4,12,2,32,469808260,3583284608,1749866496,253624323,,,,
5,7,0,0,10,1,2,0,583051905,2925224979,1040744368,1044319981,3187439256,0,0,38475288
5,2,0,0,10,21,2,0,583051905,2925224979,1040744368,1044319981,3187439256,0,0,38475288
2,27,5,0,8,75,2,67,68082687,4160739732,603539862,3355394048,2315272192,42,2863312300,2126462976
1,129,0,0,9,2,2,238,3323109373,4292869120,536739807,4261404669,4292869631,3758078875,3149642683,2544442176
1,137,0,0,9,0,2,225,3323092989,4292869120,536739807,4261404669,4292869631,3758078875,3149642683,2603297984
2,18,1,0,8,40,2,0,51314663,3469802625,1761741319,2969681920,3218789574,960567978,2863286810,1573634048
2,27,1,0,8,41,2,0,51314673,2898802369,633731075,700547072,2497379846,960567978,2863299309,3893084160
2,30,1,0,8,49,2,0,51314673,2634573057,1346750211,838975488,2258298502,960567978,2863297422,1623965696
2,13,1,0,8,23,2,0,51314671,4001845632,2583598540,4240490496,2220554118,960567978,2863284417,1649131520
2,15,1,0,8,38,2,0,51265519,3548873024,1853779853,998277120,2669330432,42,2863288638,2227945472
0,1,0,0,10,3,2,0,583096097,2925227183,489169041,2181570740,34087069,2181570740,34087069,2181570740
1,129,0,0,9,2,2,238,1393328129,4292869120,1610350623,4261412861,4292869631,3757947807,2881108923,2686145024
1,128,0,0,9,39,2,173,1409025280,1427774044,3357350236,3708296025,1557977177,3645380766,1209126993,4237060416
1,137,0,0,9,0,2,225,1393311745,4292869120,1610350623,4261412861,4292869631,3757947807,2881108923,2895734144
2,18,5,0,8,70,2,0,100663296,33554431,311449481,3796975616,2722398208,42,2863306662,3107930112
2,27,5,0,8,75,2,0,100663296,33554431,311449481,3796975616,2722398208,42,2863306662,3107930112
6,11,0,7,4,13,2,0,604079395,1322,2573801472,253624323,,,,
6,11,2,7,4,89,2,0,604079395,1322,2573801472,253624323,,,,
2,15,5,0,8,69,2,0,100663296,33554431,311449481,3796975616,2722398208,42,2863306662,3107930112
6,22,0,4,4,15,2,0,607229156,1066,2597318656,253624323,,,,
6,22,2,4,4,91,2,0,607229156,1066,2597318656,253624323,,,,
6,21,0,11,4,14,2,0,545557249,4906,2594969600,253624323,,,,
6,10,0,0,4,16,2,0,550804459,5418,2571866112,253624323,,,,
6,21,2,11,4,90,2,0,545557249,4906,2594969600,253624323,,,,
2,13,5,0,8,68,2,0,100663296,33554431,311449481,3796975616,2722398208,42,2863306662,3107930112
2,30,5,0,8,76,2,0,100663296,33554431,311449481,3796975616,2722398208,42,2863306662,3107930112
1,129,0,0,9,2,2,238,2584395775,4294966783,3758096320,8189,4292869631,3757942267,2871245755,3148015680
3,25,0,0,10,9,2,173,948971709,71352927,788407681,616450232,278397395,400454234,58036429,925892495
3,11,2,0,10,71,2,67,948971709,71340894,168885730,645167130,164365445,681708021,24072682,228788783
3,34,0,0,10,11,2,32,948971709,71346777,470951083,562636122,278659289,918154781,29794627,119409257
3,24,0,0,10,10,2,32,948971709,71353939,637416615,649903564,255852915,848263774,56905899,920452973
3,7,0,0,10,8,2,0,948971709,71312223,859394571,174431482,997198461,105749785,189619877,214316279
3,7,2,0,10,67,2,67,948971709,71312223,859394571,174431482,997198461,105749785,189619877,214316279
3,9,0,0,10,6,2,0,948971709,71324244,83652502,233398689,444603908,200245811,48562262,282131794
3,9,2,0,10,65,2,67,948971709,71324244,83652502,233398689,444603908,200245811,48562262,282131794
3,40,0,0,10,24,2,0,948971709,71307090,1061242167,1000549884,1038879201,131005167,155602658,888945624
3,10,0,0,10,25,2,0,948971709,71312470,490330360,965943336,305665338,1063004782,183697098,292041779
3,10,2,0,10,64,2,67,948971709,71312470,490330360,965943336,305665338,1063004782,183697098,292041779
3,6,0,0,10,7,2,0,948971709,71324766,1006357791,257060116,46664365,310894067,48410716,250150001
3,6,2,0,10,66,2,67,948971709,71324766,1006357791,257060116,46664365,310894067,48410716,250150001
3,16,2,0,10,72,2,67,948971709,71323730,939243528,246132931,185340442,713907568,48762981,268565726
1,137,0,0,9,0,2,225,2584297475,4294966783,3758096320,8189,4292869631,3757942267,2871245755,2650290688
2,18,1,0,8,40,2,0,88891327,3907026527,1921691414,610959360,2863300612,1890202474,2863293143,167837696
2,27,1,0,8,41,2,0,88891327,3907026879,3758796566,610959360,2863313860,1890202474,2863299130,2529230848
2,30,1,0,8,49,2,0,88891327,3907026783,3221925654,610959360,2863305796,1890202474,2863284683,704708608
2,13,1,0,8,23,2,0,88891327,3906994496,1342877462,610959360,2863309700,1890202474,2863286466,3095461888
2,15,1,0,8,38,2,0,88891327,3906994592,1879748374,610959360,2863300608,42,2863293046,3854630912
1,129,0,0,9,2,2,238,3329390856,54673472,33685408,1608386832,2214769056,603586625,2953580801,1231539456
1,128,0,0,9,39,2,173,3323125757,4292869120,536739823,167756433,4292869631,3758078871,3149922303,3862598208
1,137,0,0,9,0,2,225,3329325320,54673472,33685408,1608386816,0,0,0,446929216
2,18,5,0,8,70,2,0,9786709,1431655765,1431655765,1432223744,2890465280,42,2863312220,629096448
2,30,5,0,8,76,2,0,9786709,1431655765,1431655765,1432223744,2890465280,42,2863312220,629096448
6,11,0,7,4,13,2,0,715522048,466944,12720128,253624323,,,,
6,11,2,7,4,89,2,0,715522048,466944,12720128,253624323,,,,
2,27,5,0,8,75,2,0,9786709,1431655765,1431655765,1432223744,2890465280,42,2863312220,629096448
6,22,0,4,4,15,2,0,715522048,598016,14878720,253624323,,,,
2,15,5,0,8,69,2,0,9786709,1431655765,1431655765,1432223744,2890465280,42,2863312220,629096448
6,21,0,11,4,14,2,0,715522048,598016,13056000,253624323,,,,
6,10,0,0,4,16,2,0,715522048,401408,13056000,253624323,,,,
6,21,2,11,4,90,2,0,715522048,598016,13056000,253624323,,,,
2,13,5,0,8,68,2,67,9786709,1431655765,1431655765,1432223744,2890465280,42,2863312220,629096448
1,129,0,0,9,2,2,238,1399988488,90390599,4093674336,404882048,0,0,0,940697088
1,137,0,0,9,0,2,225,1397268736,67092481,4290773247,4026548208,1047552,66846720,402653184,828481920
2,18,1,0,8,40,2,0,9786709,1431655765,1431655765,1432223744,2890483149,3132339690,2863291063,2898968576
2,27,1,0,8,41,2,0,9786709,1431655765,1431655765,1432223744,2890484365,3132339690,2863296675,1456128000
2,30,1,0,8,49,2,0,9786709,1431655765,1431655765,1432223744,2890491277,3132339690,2863298650,2257240064
2,13,1,0,8,23,2,0,9786709,1431655765,1431655765,1432223744,2890490125,3132339690,2863298781,1481293824
2,15,1,0,8,38,2,0,9786709,1431655765,1431655765,1432223744,2890481664,42,2863288613,3687497728
1,129,0,0,9,2,2,238,2584215551,4294705152,0,0,131072,0,0,3130139072
1,137,0,0,9,0,2,225,2590639171,2709129040,776024582,2417852596,1172479768,4035920730,297817376,432493888
0,14,0,0,10,5,2,0,583096097,2925235603,324282331,151342394,3210264582,2822980470,2322735602,2319663507
0,22,0,0,10,19,2,0,583096097,2925235603,324282238,2210745371,1062879245,2822980470,2322849564,172181755
0,3,0,0,10,4,2,0,583096097,2925235603,324282248,151342279,1062780975,675496799,175251848,172179898
2,18,5,0,8,70,2,0,9786709,1431655765,1431655765,1432223744,2890498048,42,2863313520,499073024
0,17,0,0,10,18,2,0,583096097,2925235603,324282248,151342279,1062780975,675496799,175251848,172179898
0,30,0,0,10,20,2,0,583096097,2925235603,324282248,151342279,1062780975,675496799,175251848,172179898
0,1,0,0,10,3,2,0,583096097,2925235603,324282331,151342394,3210264582,2822980470,2322735602,2319663507
2,15,5,0,8,69,2,0,9786709,1431655765,1431655765,1432223744,2890498048,42,2863313520,499073024
6,11,0,7,4,13,2,0,895222782,4140864164,247281664,253624323,,,,
6,11,2,7,4,89,2,0,895222782,4140864164,247281664,253624323,,,,
2,13,5,0,8,68,2,0,9786709,1431655765,1431655765,1432223744,2890498048,42,2863313520,499073024
6,22,0,4,4,15,2,0,895222782,4140864164,247281664,253624323,,,,
2,30,5,0,8,76,2,0,9786709,1431655765,1431655765,1432223744,2890498048,42,2863313520,499073024
6,22,2,4,4,91,2,0,895222782,4140864164,247281664,253624323,,,,
6,21,0,11,4,14,2,0,895222782,4140864164,247281664,253624323,,,,
6,10,0,0,4,16,2,0,895222270,4140864164,247255040,253624323,,,,
6,21,2,11,4,90,2,0,895222782,4140864164,247281664,253624323,,,,
5,7,0,0,10,1,2,0,583051905,2925233455,1059212765,2271928029,2192294446,2629005050,2820847416,1013379886
5,2,0,0,10,21,2,0,583051905,2925233455,1059677162,2205726779,931275515,1017644929,3079371072,902272854
2,27,5,0,8,75,2,67,9786709,1431655765,1431655765,1432223744,2890498048,42,2863313520,499073024
1,129,0,0,9,2,2,238,3322978301,4292869120,536739807,4261404669,4292869631,3758078875,3149642683,2497144064
1,137,0,0,9,0,2,225,3322961917,4292869120,536739807,4261404669,4292869631,3758078875,3149642683,2555728512
2,18,1,0,8,40,2,0,88891327,3907026527,1921691414,619347968,2863305229,1161822250,2863293814,3960193024
2,27,1,0,8,41,2,0,268501376,3518277764,1507243035,3555885056,2470435149,1161822250,2863285699,2643181568
2,30,1,0,8,49,2,0,272689739,698960772,1879503444,1610186752,2638201741,1161822250,2863292178,3360407552
2,13,1,0,8,23,2,0,271073652,2221912281,3536717727,2147434496,2367691661,1161822250,2863288953,1808515072
2,15,1,0,8,38,2,0,284165682,1215255513,3524937959,670859264,2199912448,42,2863297476,4253794304
0,7,0,0,10,37,2,0,583096097,2925235603,324282248,151342279,1062780975,675496799,175251848,172179898
1,129,0,0,9,2,2,238,1393393665,4292869120,1610350623,4261412861,4292869631,3757947807,2881108923,2439901760
1,137,0,0,9,0,2,225,1393377281,4292869120,1610350623,4261412861,4292869631,3757947807,2881108923,2649736640
2,18,5,0,8,70,2,0,17753352,3498136254,1412104890,2773123072,2880159744,42,2863311215,1086275584
2,27,5,0,8,75,2,0,17753352,1363526112,2040733,2852438016,2912796672,42,2863307648,3078569984
6,11,0,7,4,13,2,0,1059465341,3363094293,2181343232,253624323,,,,
6,11,2,7,4,89,2,0,1059465341,3363094293,2181343232,253624323,,,,
2,15,5,0,8,69,2,0,17704170,1401355905,3629127,2852438016,2629746688,42,2863302386,2155823104
6,22,2,4,4,91,2,0,1059465341,3363094293,2181343232,253624323,,,,
6,21,0,11,4,14,2,0,1059465341,3363094293,2181343232,253624323,,,,
6,10,0,0,4,16,2,0,1059465341,3363094293,2181343232,253624323,,,,
6,21,2,11,4,90,2,0,1059465341,3363094293,2181343232,253624323,,,,
2,13,5,0,8,68,2,0,17753352,989605633,3106144,2852438016,2659172352,42,2863316521,738148352
2,30,5,0,8,76,2,0,17753352,1369172185,3687966,2852454400,2196094976,42,2863309141,3162456064
0,14,4,0,10,82,2,67,2335751062,3820830562,4234004891,3058556955,2382389252,1611563009,4091549679,2150047744
0,3,4,0,10,84,2,67,2332867478,3820846924,109365787,1597898847,1874010123,1073160172,3451921159,1652990
0,17,4,0,10,85,2,67,2336537494,3820836236,2208729545,3725664447,4023271434,2148163605,4016052345,2686905857
0,30,4,0,10,87,2,67,2339945366,3820792205,3555428743,2253053826,1614340100,4294877183,1755324298,538501631
0,1,4,0,10,83,2,67,2332343190,3820841796,567036355,2030313331,3224305661,3757998083,1472213457,3220942848
5,7,4,0,10,98,2,67,2333916054,3820630752,2054127618,117648526,2684355067,3269894109,1807765180,531218174
1,129,0,0,9,2,2,238,2584264703,4294966783,3758096320,8189,4292869631,3757942267,2871245755,3101464064
3,25,0,0,10,9,2,173,948975794,72920320,944574260,342884223,1044905369,695730143,981305571,219206111
3,11,2,0,10,71,2,67,948975794,72920320,944737083,117702454,1069022585,696778655,918633278,403836751
3,34,0,0,10,11,2,173,948975794,72920320,944582462,481034086,1038613977,607256539,914428815,396986956
3,24,0,0,10,10,2,173,948975794,72920320,944565819,520650538,1063255401,678821746,884815712,221156672
3,7,0,0,10,8,2,173,948975794,72920320,943994639,696385435,616038287,448528278,779985620,347500748
3,7,2,0,10,67,2,67,948975794,72920320,943994639,696385435,616038287,448528278,779985620,347500748
3,9,0,0,10,6,2,173,948975794,72920320,944608056,882868129,1050148639,359661535,744492279,188138376
3,9,2,0,10,65,2,67,948975794,72920320,944608056,882868129,1050148639,359661535,744492279,188138376
3,40,0,0,10,24,2,173,948975794,72920320,944667185,825524035,729284527,438697874,450857704,897379108
3,10,0,0,10,25,2,173,948975794,72920320,944007183,107708376,589823887,460587241,257809453,347061915
3,10,2,0,10,64,2,67,948975794,72920320,944007183,107708376,589823887,460587241,257809453,347061915
3,6,0,0,10,7,2,173,948975794,72920320,944579891,890306671,25690111,359530450,511726308,720989542
3,6,2,0,10,66,2,67,948975794,72920320,944579891,890306671,25690111,359530450,511726308,720989542
5,2,4,0,10,96,2,0,2332605334,3820636378,2755086099,3887114400,1288601625,2685313075,1535086260,3767104513
3,16,2,0,10,72,2,0,948975794,72920320,944663092,352288837,27787071,381681551,595610899,184137201
1,137,0,0,9,0,2,225,2584363011,4294966783,3758096320,8189,4292869631,3757942267,2871245755,2951799808
2,18,1,0,8,40,2,0,34532055,1835305147,1475026525,3114450944,2418630821,2188539626,2863296540,3045130240
2,27,1,0,8,41,2,0,34529558,2320501198,3904209195,3787407360,3071959191,1302043114,2863294214,2965438464
2,30,1,0,8,49,2,0,34529564,149391817,775866589,1723138048,3073138827,411691818,2863286800,1149304832
2,13,1,0,8,23,2,0,34535028,3013904940,1558081838,2923315200,2156683434,2381520170,2863293700,1174470656
2,15,1,0,8,38,2,0,34485876,2186644012,1058746606,4136239104,2157199360,42,2863293633,2701197312
1,129,0,0,9,2,2,238,3338403840,0,0,0,0,0,0,140252864
1,137,0,0,9,0,2,225,3338403840,0,0,0,0,0,0,140252864
2,18,5,0,8,70,2,0,51314663,3469802625,1761741319,2969681920,3218784256,42,2863315381,394215424
6,11,0,7,4,13,2,0,1164189920,3334503848,418099200,253624323,,,,
2,30,5,0,8,76,2,0,51314673,2634573057,1346750211,838975488,2258288640,42,2863309011,2067742720
6,11,2,7,4,89,2,0,1164189920,3334503848,418099200,253624323,,,,
2,27,5,0,8,75,2,0,51314673,2898802369,633731075,700547072,2497363968,42,2863303251,2508144640
2,15,5,0,8,69,2,0,51265519,3548873024,1853779853,998277120,2669330432,42,2863305240,4185866240
6,21,0,11,4,14,2,0,1164189920,3334503848,418099200,253624323,,,,
6,10,0,0,4,16,2,0,1164189920,3334503848,418099200,253624323,,,,
6,21,2,11,4,90,2,0,1164189920,3334503848,418099200,253624323,,,,
2,13,5,0,8,68,2,67,51314671,4001845632,2583598540,4240490496,2220539904,42,2863311462,1275019264
1,129,0,0,9,2,2,238,1409024000,0,0,0,0,0,0,25179840
1,137,0,0,9,0,2,225,1409024000,0,0,0,0,0,0,25179840
2,18,1,0,8,40,2,0,68080129,1425703572,537993865,4160929792,2923446520,1970537322,2863288131,1883947008
2,27,1,0,8,41,2,0,68082687,4160739732,603539862,3355394048,2315272472,1899864298,2863288527,3247095808
2,30,1,0,8,49,2,0,68083200,167765652,603770652,805109760,2940223993,2671094890,2863292495,1556791296
2,13,1,0,8,23,2,0,68079103,3640656276,603956841,1073725440,3045081501,1234282026,2863290749,1560985600
